commit,file,insertions,deletions,author,date
ca83972ba670a4a2c60c7a1fdf7c00a5c1bc20cc,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/GeneralTab.jsx,56,20,Riku Rauhala,2024-04-30 09:05:10+03:00
ca83972ba670a4a2c60c7a1fdf7c00a5c1bc20cc,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/columnHelpers/semestersPresent.jsx,3,22,Riku Rauhala,2024-04-30 09:05:10+03:00
ca83972ba670a4a2c60c7a1fdf7c00a5c1bc20cc,services/frontend/src/components/PopulationStudents/StudentTable/GeneralTab/index.jsx,4,1,Riku Rauhala,2024-04-30 09:05:10+03:00
84e8af82b029eed47a8cb28bb134f10649f6f3d7,services/frontend/src/components/Users/UserSearchList.jsx,7,3,Valtteri Kantanen,2024-04-29 17:37:40+03:00
d74338eca185c9eac0dbc86c81907efa825ec9a8,services/backend/src/services/userService.js,2,2,Valtteri Kantanen,2024-04-29 15:57:06+03:00
d74338eca185c9eac0dbc86c81907efa825ec9a8,services/backend/src/util/jami.js,4,6,Valtteri Kantanen,2024-04-29 15:57:06+03:00
2ef05730cfe8b4d0aceaceebc783a5e9d025c57d,services/frontend/src/components/PopulationStudents/StudentTable/CourseTab.jsx,1,1,Riku Rauhala,2024-04-29 13:38:02+03:00
ad93fde75585e45bd36f616ad44f894f19515583,services/frontend/src/components/StudentStatistics/StudentDetails/StudyrightsTable.jsx,5,9,Valtteri Kantanen,2024-04-29 12:33:10+03:00
ad93fde75585e45bd36f616ad44f894f19515583,services/frontend/src/components/StudentStatistics/StudentDetails/index.jsx,13,29,Valtteri Kantanen,2024-04-29 12:33:10+03:00
ad93fde75585e45bd36f616ad44f894f19515583,services/frontend/src/components/StudyProgramme/StudyProgrammeSelector/index.jsx,75,177,Valtteri Kantanen,2024-04-29 12:33:10+03:00
ad93fde75585e45bd36f616ad44f894f19515583,services/frontend/src/components/StudyProgramme/index.jsx,6,18,Valtteri Kantanen,2024-04-29 12:33:10+03:00
ad93fde75585e45bd36f616ad44f894f19515583,services/frontend/src/redux/index.js,0,2,Valtteri Kantanen,2024-04-29 12:33:10+03:00
e5fc45a56039aac8006fd54ca95bc58453c7128c,services/frontend/src/components/PopulationSearch/PopulationSearchForm.jsx,5,14,Valtteri Kantanen,2024-04-29 10:30:56+03:00
c0f690d35760b8731540160b241d615a23202c55,services/frontend/src/components/PopulationQueryCard/index.jsx,7,10,Valtteri Kantanen,2024-04-29 10:14:28+03:00
c0f690d35760b8731540160b241d615a23202c55,services/frontend/src/components/StudyProgramme/index.jsx,0,1,Valtteri Kantanen,2024-04-29 10:14:28+03:00
c0f690d35760b8731540160b241d615a23202c55,services/frontend/src/components/Teachers/TeacherDetails/index.jsx,2,3,Valtteri Kantanen,2024-04-29 10:14:28+03:00
f64b688b0dfda1e403faedf80e7601256e5096b2,services/frontend/src/components/PopulationSearch/PopulationSearchForm.jsx,1,8,Valtteri Kantanen,2024-04-29 10:04:55+03:00
f64b688b0dfda1e403faedf80e7601256e5096b2,services/frontend/src/components/PopulationSearch/index.jsx,2,6,Valtteri Kantanen,2024-04-29 10:04:55+03:00
f64b688b0dfda1e403faedf80e7601256e5096b2,services/frontend/src/components/PopulationStatistics/DataExport.jsx,5,5,Valtteri Kantanen,2024-04-29 10:04:55+03:00
252f4a8592b796684f7d7f576370499d07903ba0,services/frontend/src/components/PopulationDetails/CreditGainStats/ExternalCreditFilterToggle.jsx,3,4,Valtteri Kantanen,2024-04-29 10:02:06+03:00
9e9bd08974e34915e2ebcb52f1192dcfccddb7cd,services/frontend/src/components/PopulationDetails/index.jsx,0,2,Valtteri Kantanen,2024-04-29 09:58:41+03:00
9e9bd08974e34915e2ebcb52f1192dcfccddb7cd,services/frontend/src/components/PopulationStatistics/index.jsx,2,3,Valtteri Kantanen,2024-04-29 09:58:41+03:00
ce7a877d7420349a19776491368f6f3ef9c42d19,services/frontend/src/components/Frontpage/index.jsx,4,4,Valtteri Kantanen,2024-04-29 09:56:47+03:00
6ec734b18861247b13631391e86886c2a6f4add3,documentation/masterplan.jpeg,0,0,Valtteri Kantanen,2024-04-29 09:55:45+03:00
6ec734b18861247b13631391e86886c2a6f4add3,services/frontend/src/common/index.js,1,1,Valtteri Kantanen,2024-04-29 09:55:45+03:00
321ac00291ea99a9160772b990eff4df9df3b92d,services/backend/src/routes/tags.js,7,23,Valtteri Kantanen,2024-04-26 16:36:18+03:00
321ac00291ea99a9160772b990eff4df9df3b92d,services/backend/src/services/tags.js,35,1,Valtteri Kantanen,2024-04-26 16:36:18+03:00
321ac00291ea99a9160772b990eff4df9df3b92d,services/frontend/src/apiConnection/index.js,1,1,Valtteri Kantanen,2024-04-26 16:36:18+03:00
321ac00291ea99a9160772b990eff4df9df3b92d,services/frontend/src/components/StudyProgramme/TagModal/index.jsx,3,3,Valtteri Kantanen,2024-04-26 16:36:18+03:00
321ac00291ea99a9160772b990eff4df9df3b92d,services/frontend/src/components/TagPopulation/index.jsx,7,8,Valtteri Kantanen,2024-04-26 16:36:18+03:00
321ac00291ea99a9160772b990eff4df9df3b92d,services/frontend/src/components/TagStudent/index.jsx,10,9,Valtteri Kantanen,2024-04-26 16:36:18+03:00
321ac00291ea99a9160772b990eff4df9df3b92d,services/frontend/src/redux/tags.js,7,12,Valtteri Kantanen,2024-04-26 16:36:18+03:00
6a6a75bdb6119f73f22933e908395cefe032691b,cypress/e2e/Population_statistics.js,1,1,Valtteri Kantanen,2024-04-26 16:20:39+03:00
6a6a75bdb6119f73f22933e908395cefe032691b,cypress/e2e/Studyprogramme_overview.js,4,4,Valtteri Kantanen,2024-04-26 16:20:39+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/backend/src/routes/tags.js,4,40,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/backend/src/services/tags.js,0,11,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/PopulationSearch/PopulationSearchHistory.jsx,7,5,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/PopulationStudents/index.jsx,2,2,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/StudyProgramme/TagModal/index.jsx,26,27,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/StudyProgramme/Tags/index.jsx,12,32,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/StudyProgramme/index.jsx,1,1,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/TagList/index.jsx,4,32,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/TagPopulation/index.jsx,25,43,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/components/TagStudent/index.jsx,9,28,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/redux/index.js,0,4,Valtteri Kantanen,2024-04-26 15:24:38+03:00
0b768652aff437cdf99f58bb5ca05459242ceeb8,services/frontend/src/redux/tags.js,39,83,Valtteri Kantanen,2024-04-26 15:24:38+03:00
a49e5262191e3337a56acfa0b5a4b0c3e066fb7c,services/frontend/src/components/PopulationSearch/PopulationSearchForm.jsx,20,26,Valtteri Kantanen,2024-04-26 13:16:35+03:00
a49e5262191e3337a56acfa0b5a4b0c3e066fb7c,services/frontend/src/components/PopulationSearch/PopulationSearchHistory.jsx,6,7,Valtteri Kantanen,2024-04-26 13:16:35+03:00
a49e5262191e3337a56acfa0b5a4b0c3e066fb7c,services/frontend/src/components/PopulationStatistics/index.jsx,14,1,Valtteri Kantanen,2024-04-26 13:16:35+03:00
a49e5262191e3337a56acfa0b5a4b0c3e066fb7c,services/frontend/src/components/PopulationStudents/index.jsx,5,13,Valtteri Kantanen,2024-04-26 13:16:35+03:00
a49e5262191e3337a56acfa0b5a4b0c3e066fb7c,services/frontend/src/components/TagList/index.jsx,33,53,Valtteri Kantanen,2024-04-26 13:16:35+03:00
a49e5262191e3337a56acfa0b5a4b0c3e066fb7c,services/frontend/src/redux/populations.js,4,0,Valtteri Kantanen,2024-04-26 13:16:35+03:00
a49e5262191e3337a56acfa0b5a4b0c3e066fb7c,services/frontend/src/redux/tags.js,16,1,Valtteri Kantanen,2024-04-26 13:16:35+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/backend/src/routes/completedCoursesSearch.js,5,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/backend/src/routes/population.js,22,14,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/backend/src/routes/students.js,6,4,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/backend/src/services/userService.js,2,1,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/backend/src/util/utils.js,3,0,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/CourseStatistics/SearchForm/index.jsx,2,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/CourseStatistics/courseStatisticsUtils.js,2,1,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/CourseStatistics/index.jsx,1,1,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/EvaluationOverview/UniversityView.jsx,3,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/FacultyStatistics/FacultyProgrammeOverview/FacultyStudentDataTable.jsx,1,1,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/FacultyStatistics/index.jsx,2,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/Frontpage/index.jsx,1,1,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/NavigationBar/index.jsx,17,7,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/PopulationDetails/AgeStats.jsx,2,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/PopulationDetails/index.jsx,2,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/PopulationSearch/PopulationSearchForm.jsx,3,3,Valtteri Kantanen,2024-04-26 10:07:01+03:00
